Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit
2269,Women,Training,ZoomX Invincible,11,4.0,6424.32,,0.0,2024-07-14,Retail,Mumbai,-405.26
2270,Men,Running,React Infinity,XL,1.0,,1.03,0.0,06-06-2025,Retail,Pune,3088.25
2271,Kids,Lifestyle,Waffle One,9,,5116.58,0.07,0.0,2024-05-03,Retail,Delhi,1293.94
2038,Women,Training,ZoomX Invincible,XL,1.0,7338.57,,0.0,21-10-2024,Retail,Delhi,3680.24
2273,Kids,Running,Free RN,M,-1.0,4004.36,,0.0,2024-01-30,Online,Kolkata,-614.66
2274,Women,Training,Metcon 7,6,4.0,,0.45,0.0,2025/06/13,Online,bengaluru,2561.89
2275,Kids,Running,Pegasus Turbo,M,-1.0,,,0.0,03-07-2025,Online,Pune,-783.71
2276,Kids,Lifestyle,Air Force 1,L,-1.0,6066.5,,0.0,2023-08-29,Retail,Kolkata,1181.87
2277,Kids,Basketball,LeBron 20,M,,3682.84,,0.0,2024/12/28,Online,hyderbad,3967.77
2278,Men,Training,SuperRep Go,11,,,1.22,0.0,07-03-2025,Retail,Pune,3638.15
2279,Women,Lifestyle,Blazer Mid,6,,,,0.0,2024-08-03,Retail,Mumbai,766.72
2280,Women,Soccer,Mercurial Superfly,M,-1.0,,,0.0,2025/02/13,Online,Delhi,3069.57
2281,Kids,Lifestyle,Waffle One,M,2.0,,,0.0,2025-07-13,Retail,Kolkata,1753.48
2282,Men,Running,Free RN,,,,0.26,0.0,14-11-2024,Retail,Mumbai,-1002.46
2283,Men,Soccer,Mercurial Superfly,10,1.0,,,0.0,2024/08/21,Retail,Delhi,468.59
2284,Kids,Soccer,Mercurial Superfly,M,,,0.53,0.0,08-10-2024,Online,Kolkata,1370.01
2285,Women,Basketball,LeBron 20,L,-1.0,,,0.0,,Retail,Delhi,2211.71
2286,Women,Lifestyle,Waffle One,,,,,0.0,2024-10-16,Online,Bangalore,2419.09
2287,Women,Running,React Infinity,9,3.0,,,0.0,,Online,Mumbai,-650.68
2288,Women,Training,ZoomX Invincible,,,,0.25,0.0,24-08-2024,Retail,Hyderabad,1570.91
2289,Women,Running,Air Zoom,L,,,0.51,0.0,,Retail,Mumbai,3161.45
2290,Women,Training,Flex Trainer,L,,,,0.0,20-10-2024,Online,Kolkata,546.66
2291,Women,Basketball,LeBron 20,L,-1.0,,,0.0,,Retail,Pune,2729.23
2292,Women,Running,Free RN,M,2.0,,1.1,0.0,05-11-2024,Online,Kolkata,1192.5
2293,Women,Basketball,Air Jordan,XL,3.0,,,0.0,13-05-2025,Retail,Mumbai,2525.87
2012,Women,Soccer,Phantom GT,,,,,0.0,01-09-2024,Retail,Hyderabad,-914.59
2295,Kids,Lifestyle,Dunk Low,,,,0.81,0.0,17-06-2025,Retail,Hyd,3901.16
2296,Women,Soccer,Phantom GT,,,,,0.0,2024/08/15,Online,Delhi,-1188.86
2297,Kids,Basketball,LeBron 20,M,,6356.31,0.74,0.0,31-12-2024,Online,Pune,454.97
2298,Men,Training,SuperRep Go,,,5571.14,0.49,0.0,11-06-2025,Retail,Kolkata,3445.5
2299,Kids,Soccer,Phantom GT,,2.0,,0.77,0.0,09-05-2025,Online,hyderbad,2596.8
2300,Men,Basketball,Air Jordan,L,3.0,6331.64,0.78,4178.88,17-08-2024,Retail,Delhi,3380.28
2301,Men,Soccer,Mercurial Superfly,XL,,7982.2,,0.0,29-12-2024,Online,Pune,-505.58
2302,Women,Running,Air Zoom,XL,0.0,,,0.0,2025/02/27,Retail,Hyd,1489.99
2303,Kids,Running,Free RN,L,2.0,2504.09,,0.0,24-12-2024,Retail,Hyd,2971.55
2304,Men,Training,Flex Trainer,11,,,,0.0,28-11-2024,Online,Hyd,2055.87
2305,Kids,Running,Pegasus Turbo,L,,4803.7,0.08,0.0,,Retail,Mumbai,2794.61
2306,Kids,Basketball,Air Jordan,,1.0,8267.56,0.29,5869.97,2024/11/10,Retail,Bangalore,476.25
2307,Women,Running,Free RN,XL,2.0,9369.1,,0.0,18-06-2025,Retail,Kolkata,2390.7
2308,Men,Running,Pegasus Turbo,,0.0,,0.65,0.0,2025/05/01,Online,bengaluru,2282.01
2004,Kids,Lifestyle,Dunk Low,M,,,0.6,0.0,2025/02/23,Retail,bengaluru,-276.83
2310,Men,Running,Air Zoom,XL,,,,0.0,04-02-2025,Online,Kolkata,-1061.45
2026,Women,Training,Flex Trainer,M,4.0,,0.26,0.0,2024/09/25,Online,Delhi,495.62
2312,Kids,Soccer,Premier III,,,,,0.0,2024/09/30,Online,bengaluru,249.56
2313,Women,Training,SuperRep Go,M,0.0,,,0.0,,Online,Delhi,480.74
2314,Women,Soccer,Mercurial Superfly,M,2.0,,0.86,0.0,09-12-2024,Retail,Mumbai,1505.11
2315,Men,Basketball,Kyrie Flytrap,M,,9149.88,0.71,0.0,12-11-2024,Retail,Hyderabad,143.06
2316,Men,Soccer,Phantom GT,M,1.0,,0.39,0.0,,Retail,Delhi,3862.6
2317,Men,Training,Flex Trainer,M,,9695.44,1.06,0.0,2024-09-13,Online,Kolkata,32.45
2318,Men,Soccer,Phantom GT,11,2.0,,0.25,0.0,04-04-2025,Retail,Delhi,1894.17
2319,Women,Basketball,Kyrie Flytrap,L,-1.0,5649.99,,0.0,29-06-2025,Online,Delhi,2141.68
2320,Kids,Running,Pegasus Turbo,XL,,4033.28,,0.0,23-01-2025,Retail,Hyd,1265.74
2321,Men,Lifestyle,Dunk Low,8,,,,0.0,2024-06-10,Online,Mumbai,-362.47
2322,Women,Running,Pegasus Turbo,L,0.0,8016.24,,0.0,07-04-2025,Retail,Delhi,1333.86
2323,Men,Lifestyle,Dunk Low,,,6537.29,,0.0,05-01-2025,Online,bengaluru,-453.11
2324,Women,Soccer,Mercurial Superfly,M,0.0,,0.21,0.0,27-02-2025,Online,Kolkata,2640.1
2325,Men,Basketball,Zoom Freak,M,0.0,8031.83,0.56,0.0,2025/05/18,Online,Kolkata,3954.38
2326,Women,Lifestyle,Dunk Low,XL,4.0,9936.94,,0.0,10-12-2024,Retail,Kolkata,2047.65
2327,Men,Training,Flex Trainer,XL,4.0,6640.67,,0.0,21-03-2025,Retail,Delhi,3402.41
2328,Men,Lifestyle,Waffle One,6,2.0,6449.46,0.29,9158.23,09-11-2024,Online,Mumbai,39.69
2329,Men,Basketball,Kyrie Flytrap,L,4.0,4981.26,,0.0,05-06-2025,Online,Mumbai,1833.07
2330,Women,Training,Flex Trainer,XL,,,0.06,0.0,2024/10/22,Online,Mumbai,-648.08
2331,Kids,Basketball,Kyrie Flytrap,L,,9023.07,,0.0,23-11-2024,Retail,Mumbai,-304.92
2332,Kids,Training,Flex Trainer,,-1.0,,0.22,0.0,2024-07-15,Retail,Pune,2914.06
2333,Kids,Running,Free RN,,,4638.25,,0.0,,Online,Hyd,-614.06
2334,Women,Training,SuperRep Go,L,4.0,,0.82,0.0,2024-06-06,Retail,Mumbai,-80.25
2335,Women,Running,Free RN,XL,0.0,5620.64,,0.0,2024-01-05,Online,Mumbai,217.22
2336,Kids,Soccer,Mercurial Superfly,8,4.0,8482.43,,0.0,2023-10-22,Online,Pune,3854.71
2337,Women,Training,SuperRep Go,,,,,0.0,2024/10/17,Online,Pune,3186.84
2338,Women,Soccer,Premier III,XL,,,,0.0,,Retail,Delhi,3529.93
2339,Women,Basketball,LeBron 20,L,4.0,,,0.0,,Retail,Kolkata,3196.02
2340,Women,Running,Free RN,7,3.0,,0.91,0.0,2024/08/07,Online,Mumbai,-425.99
2341,Women,Lifestyle,Waffle One,11,,,,0.0,2025/04/22,Online,Hyd,-280.18
2342,Women,Training,Metcon 7,XL,,,,0.0,2024-08-19,Retail,Kolkata,3463.09
2343,Women,Basketball,Zoom Freak,,0.0,7507.91,,0.0,22-11-2024,Retail,Kolkata,1900.24
2344,Kids,Training,ZoomX Invincible,10,-1.0,,0.65,0.0,20-06-2025,Online,Kolkata,938.88
2345,Men,Running,React Infinity,,0.0,,,0.0,21-06-2025,Retail,Hyderabad,3039.05
2346,Men,Soccer,Phantom GT,7,,6320.59,0.93,0.0,,Retail,Mumbai,324.45
2347,Men,Training,Flex Trainer,L,,9653.35,,0.0,21-09-2024,Retail,Bangalore,3511.89
2348,Kids,Training,Metcon 7,XL,,6591.41,,0.0,2025-04-29,Retail,Delhi,2604.68
2349,Kids,Soccer,Tiempo Legend,10,3.0,,,0.0,2023-10-25,Online,Delhi,-902.62
2350,Men,Running,Air Zoom,,4.0,8228.88,,0.0,21-03-2025,Retail,Delhi,2494.5
2351,Men,Basketball,LeBron 20,11,3.0,4179.34,,0.0,29-07-2024,Retail,Pune,2363.69
2352,Men,Basketball,LeBron 20,M,,,,0.0,2025/03/24,Online,Bangalore,599.21
2353,Kids,Training,ZoomX Invincible,9,0.0,,0.22,0.0,2024-10-03,Retail,Bangalore,818.35
2354,Men,Basketball,Kyrie Flytrap,L,0.0,,,0.0,2024/09/06,Online,hyderbad,1445.09
2355,Women,Lifestyle,Waffle One,L,1.0,,,0.0,2024/07/26,Retail,bengaluru,-887.83
2356,Men,Basketball,Air Jordan,L,,,,0.0,17-02-2025,Retail,Pune,543.26
2357,Women,Lifestyle,Air Force 1,M,,,1.23,0.0,2025/04/28,Retail,Bangalore,-1199.32
2358,Men,Basketball,LeBron 20,M,4.0,,,0.0,24-02-2025,Online,Pune,1819.6
2359,Men,Lifestyle,Waffle One,L,-1.0,9836.48,0.34,-6492.08,,Retail,Pune,-874.96
2360,Women,Training,Metcon 7,XL,,,0.85,0.0,07-12-2024,Online,hyderbad,1947.5
2361,Kids,Training,Flex Trainer,L,0.0,,1.06,0.0,2024/07/30,Retail,Mumbai,1302.98
2362,Women,Lifestyle,Blazer Mid,XL,2.0,,1.04,0.0,2024/12/09,Online,bengaluru,3817.26
2363,Kids,Running,Pegasus Turbo,XL,,5419.15,1.08,0.0,01-07-2025,Retail,hyderbad,-597.61
2364,Women,Lifestyle,Dunk Low,M,,,0.27,0.0,,Online,Delhi,1414.23
2365,Women,Running,React Infinity,10,,,,0.0,2024/08/17,Online,Hyderabad,3555.61
2366,Kids,Lifestyle,Waffle One,M,,,0.63,0.0,2025/05/08,Retail,Bangalore,3737.47
2367,Kids,Lifestyle,Dunk Low,XL,4.0,6202.99,0.84,3969.91,2024/11/12,Online,Bangalore,-202.12
2368,Women,Lifestyle,Waffle One,L,,5582.98,,0.0,2023-08-04,Retail,Delhi,2369.28
2369,Men,Basketball,LeBron 20,XL,0.0,4248.21,0.5,0.0,11-07-2025,Online,Hyderabad,2427.86
2370,Men,Running,Pegasus Turbo,L,2.0,,,0.0,2025/02/04,Online,Delhi,867.37
2371,Kids,Training,Flex Trainer,,1.0,,0.05,0.0,15-04-2025,Online,Kolkata,3424.65
2372,Men,Running,Free RN,,,7624.86,,0.0,2025-05-23,Online,Kolkata,3365.96
2373,Women,Lifestyle,Air Force 1,XL,,8637.25,0.35,0.0,2024/09/22,Retail,Kolkata,2738.82
2006,Women,Basketball,Zoom Freak,L,-1.0,8799.22,,0.0,2023-08-13,Retail,Bangalore,-1109.57
2375,Men,Training,Metcon 7,,-1.0,9061.25,,0.0,05-04-2025,Retail,Mumbai,990.59
2376,Men,Lifestyle,Dunk Low,XL,,3718.82,0.88,0.0,2024/10/03,Online,Delhi,-234.66
2377,Men,Basketball,LeBron 20,,4.0,,,0.0,02-07-2025,Online,Mumbai,2438.24
2378,Women,Basketball,LeBron 20,XL,-1.0,,,0.0,04-11-2024,Retail,Mumbai,2107.42
2379,Men,Lifestyle,Air Force 1,L,4.0,,,0.0,2024-04-09,Online,Mumbai,3289.77
2380,Men,Soccer,Phantom GT,M,1.0,7932.85,,0.0,09-12-2024,Retail,Delhi,2707.27
2381,Kids,Lifestyle,Dunk Low,M,3.0,4834.65,1.02,-290.08,2024/10/12,Retail,Pune,213.96
2382,Men,Lifestyle,Waffle One,L,4.0,,,0.0,2024-03-09,Retail,Mumbai,787.42
2004,Women,Basketball,LeBron 20,,-1.0,3272.45,,0.0,2025/02/28,Online,Kolkata,69.68
2384,Women,Training,SuperRep Go,,3.0,2070.97,1.25,-1553.23,05-09-2024,Online,Delhi,42.89
2385,Men,Training,Metcon 7,,,,,0.0,03-10-2024,Retail,Delhi,1443.09
2386,Men,Basketball,Kyrie Flytrap,M,,2271.77,,0.0,13-07-2025,Online,Pune,2029.55
2387,Women,Basketball,Kyrie Flytrap,,3.0,,,0.0,2024/09/21,Online,Pune,1042.09
2388,Kids,Running,Air Zoom,L,1.0,5321.46,,0.0,2024/09/02,Retail,Bangalore,2587.26
2389,Women,Basketball,Kyrie Flytrap,XL,0.0,7901.16,0.77,0.0,2024/10/08,Online,Delhi,-406.39
2390,Kids,Lifestyle,Waffle One,XL,-1.0,,,0.0,2025/05/24,Online,Delhi,496.54
2002,Women,Training,ZoomX Invincible,XL,4.0,6820.42,,0.0,2024/10/03,Retail,Kolkata,3842.85
2392,Kids,Basketball,Zoom Freak,XL,,8631.03,,0.0,,Retail,bengaluru,1356.18
2050,Kids,Training,ZoomX Invincible,L,,,1.19,0.0,,Retail,Hyderabad,4.76
2394,Kids,Lifestyle,Air Force 1,XL,,,0.2,0.0,2023-08-18,Online,Delhi,-133.03
2395,Kids,Soccer,Premier III,XL,1.0,,,0.0,2025/07/08,Online,Pune,85.0
2396,Men,Basketball,Air Jordan,L,,5967.92,0.03,0.0,09-06-2025,Retail,Pune,859.93
2397,Men,Soccer,Phantom GT,XL,,,,0.0,2023-12-27,Retail,Mumbai,3996.96
2398,Women,Soccer,Mercurial Superfly,L,,4301.85,0.74,0.0,,Retail,Bangalore,3888.42
2399,Women,Running,Air Zoom,L,-1.0,6188.29,,0.0,2024-08-07,Retail,Pune,515.6
2025,Kids,Training,ZoomX Invincible,XL,4.0,6743.07,,0.0,2024-10-09,Online,Pune,-277.41
2012,Kids,Running,Pegasus Turbo,,0.0,9220.15,,0.0,2025/04/02,Retail,Pune,2688.05
2402,Kids,Running,React Infinity,,,6437.85,,0.0,2025-03-09,Online,Mumbai,1231.3
2403,Women,Running,React Infinity,XL,,,1.13,0.0,2024/08/24,Retail,Delhi,1309.54
2404,Men,Lifestyle,Blazer Mid,XL,,,0.09,0.0,2024-01-25,Online,Pune,-501.36
2405,Men,Basketball,Kyrie Flytrap,6,1.0,,,0.0,2024-11-17,Online,Kolkata,69.95
2406,Men,Training,Metcon 7,L,4.0,6458.72,,0.0,2023-09-17,Online,Mumbai,402.0
2407,Kids,Running,Free RN,6,,9193.15,,0.0,2023-12-30,Online,Kolkata,521.77
2408,Men,Soccer,Premier III,XL,1.0,,,0.0,2024/10/09,Retail,bengaluru,1731.86
2409,Men,Basketball,Zoom Freak,M,,,,0.0,2025/01/19,Retail,bengaluru,2993.72
2410,Kids,Basketball,Air Jordan,,,,1.11,0.0,27-03-2025,Retail,hyderbad,1344.49
2025,Men,Lifestyle,Blazer Mid,L,1.0,8903.17,,0.0,,Retail,Kolkata,3808.81
2412,Kids,Lifestyle,Blazer Mid,XL,1.0,4920.3,0.14,4231.46,,Retail,Mumbai,1135.72
2413,Men,Training,Flex Trainer,XL,3.0,7005.67,0.15,17864.46,,Retail,Kolkata,2329.98
2414,Women,Basketball,Air Jordan,XL,,8141.8,,0.0,2024-01-25,Online,Hyd,-829.35
2415,Women,Running,Free RN,8,3.0,6178.39,,0.0,2024/07/22,Retail,Bangalore,73.75
2416,Kids,Soccer,Mercurial Superfly,9,3.0,6245.23,1.15,-2810.35,14-12-2024,Retail,Mumbai,3485.64
2417,Men,Lifestyle,Dunk Low,,,8293.38,1.12,0.0,2024/12/29,Retail,bengaluru,1727.06
2418,Men,Soccer,Phantom GT,XL,,9288.75,0.54,0.0,2025-04-29,Retail,Mumbai,3110.43
2419,Men,Lifestyle,Dunk Low,L,,8738.99,0.47,0.0,2024-07-14,Online,Hyderabad,2868.49
2420,Kids,Basketball,Zoom Freak,9,,,1.02,0.0,2024-04-11,Online,hyderbad,1664.6
2421,Women,Running,React Infinity,M,2.0,8136.39,,0.0,2025-03-10,Retail,Pune,3398.15
2422,Kids,Soccer,Tiempo Legend,,4.0,,,0.0,2024/07/23,Retail,Mumbai,3044.66
2025,Kids,Training,Flex Trainer,11,,4554.97,,0.0,2025-03-05,Retail,hyderbad,2802.1
2424,Women,Basketball,Air Jordan,10,,7634.65,,0.0,,Online,Kolkata,1749.8
2425,Kids,Training,ZoomX Invincible,XL,,,0.38,0.0,30-12-2024,Online,bengaluru,3058.78
2426,Kids,Lifestyle,Dunk Low,M,,2278.67,0.56,0.0,05-03-2025,Retail,Pune,-72.52
2427,Men,Running,Pegasus Turbo,7,,2904.11,,0.0,2025-06-13,Online,Delhi,1683.98
2428,Kids,Basketball,Kyrie Flytrap,12,2.0,,,0.0,07-12-2024,Retail,Mumbai,427.51
2429,Kids,Lifestyle,Dunk Low,L,,,,0.0,25-05-2025,Online,Mumbai,550.48
2430,Women,Soccer,Tiempo Legend,12,3.0,,0.1,0.0,2025/07/09,Online,Pune,215.3
2431,Women,Lifestyle,Blazer Mid,L,1.0,,,0.0,15-11-2024,Online,Hyderabad,1627.78
2432,Women,Basketball,Zoom Freak,L,1.0,3036.61,0.86,425.13,2024-10-26,Online,Mumbai,3754.3
2433,Men,Basketball,Zoom Freak,,4.0,7154.83,,0.0,,Retail,Pune,-620.53
2434,Kids,Training,Metcon 7,M,-1.0,3019.25,0.79,-634.04,2025/02/11,Online,Hyderabad,387.15
2435,Kids,Lifestyle,Waffle One,XL,,5853.58,,0.0,2024-04-01,Retail,Kolkata,2378.82
2436,Kids,Basketball,LeBron 20,8,0.0,,0.81,0.0,,Online,bengaluru,2213.84
2437,Women,Running,Pegasus Turbo,XL,3.0,,0.53,0.0,31-07-2024,Retail,hyderbad,-281.42
2438,Men,Training,Metcon 7,8,,,,0.0,2024-11-24,Retail,Mumbai,2965.39
2439,Men,Lifestyle,Blazer Mid,L,-1.0,3239.59,,0.0,2025/03/03,Retail,Bangalore,3467.1
2440,Women,Basketball,Kyrie Flytrap,XL,-1.0,7510.8,,0.0,12-11-2024,Retail,Kolkata,2989.6
2441,Women,Training,Metcon 7,XL,,,1.11,0.0,,Retail,Pune,-219.02
2442,Men,Soccer,Tiempo Legend,L,,,0.04,0.0,2025/01/26,Online,Mumbai,3083.26
2443,Women,Basketball,LeBron 20,M,1.0,6271.66,,0.0,2025/03/15,Retail,Mumbai,2449.43
2444,Women,Lifestyle,Blazer Mid,XL,3.0,3676.04,,0.0,2025-05-25,Retail,Pune,1621.74
2445,Women,Basketball,Air Jordan,XL,,,,0.0,02-12-2024,Online,Kolkata,141.93
2446,Men,Soccer,Mercurial Superfly,,,8062.11,,0.0,,Online,Kolkata,3198.97
2447,Kids,Lifestyle,Waffle One,XL,,,,0.0,2024-05-04,Online,Kolkata,1291.8
2003,Women,Lifestyle,Waffle One,XL,2.0,8516.45,0.22,13285.66,2023-09-30,Online,Kolkata,1764.52
2449,Women,Training,SuperRep Go,,-1.0,3664.69,,0.0,02-03-2025,Retail,Hyderabad,-173.68
2450,Men,Basketball,Air Jordan,12,,7520.63,,0.0,19-07-2025,Online,Kolkata,1786.43
2451,Kids,Soccer,Premier III,,2.0,,0.54,0.0,2023-11-04,Online,Mumbai,2233.57
2452,Men,Lifestyle,Dunk Low,XL,,8780.66,,0.0,,Online,Bangalore,176.96
2453,Women,Running,React Infinity,M,,9344.52,,0.0,,Online,Pune,387.79
2454,Women,Soccer,Tiempo Legend,XL,,,0.19,0.0,2025/02/25,Online,Bangalore,3100.44
2455,Women,Training,Metcon 7,,,4071.46,,0.0,22-03-2025,Retail,Delhi,2003.31
2456,Women,Soccer,Premier III,M,0.0,4254.68,,0.0,2025-03-15,Retail,Kolkata,3498.64
2457,Women,Soccer,Mercurial Superfly,,0.0,8206.22,,0.0,04-03-2025,Retail,Bangalore,2443.4
2458,Kids,Soccer,Phantom GT,,,,,0.0,2023-12-20,Retail,Pune,573.21
2459,Kids,Basketball,Air Jordan,M,,3572.52,,0.0,2024-04-20,Retail,Kolkata,-404.04
2460,Women,Basketball,Zoom Freak,XL,2.0,5482.96,0.35,7127.85,2024-11-04,Online,Kolkata,-823.8
2461,Women,Basketball,LeBron 20,L,,3939.92,0.63,0.0,,Online,Pune,3146.03
2462,Men,Basketball,Zoom Freak,8,,4468.7,0.49,0.0,2025-01-23,Retail,Pune,2143.6
2037,Women,Running,React Infinity,XL,,,,0.0,2024/10/04,Online,Delhi,438.39
2464,Women,Lifestyle,Blazer Mid,XL,3.0,2699.59,,0.0,2024-06-30,Retail,Hyderabad,3507.56
2465,Kids,Lifestyle,Blazer Mid,7,1.0,7814.02,,0.0,22-03-2025,Retail,Pune,684.07
2466,Women,Soccer,Mercurial Superfly,,-1.0,6569.65,,0.0,2025/07/05,Retail,Pune,3056.38
2467,Kids,Training,SuperRep Go,M,1.0,8484.82,,0.0,2023-11-05,Online,Mumbai,1899.54
2468,Women,Soccer,Phantom GT,7,0.0,6012.23,0.62,0.0,2024/10/26,Retail,bengaluru,-1113.25
2469,Men,Training,Metcon 7,XL,4.0,,1.08,0.0,2025-05-21,Retail,Mumbai,-279.26
2470,Men,Soccer,Mercurial Superfly,L,,,,0.0,07-11-2024,Online,Delhi,1099.17
2471,Men,Basketball,Kyrie Flytrap,L,,4527.64,,0.0,,Retail,Pune,464.96
2472,Men,Basketball,LeBron 20,L,,2255.65,,0.0,2025/04/05,Online,Mumbai,560.7
2473,Men,Training,ZoomX Invincible,,,8752.02,,0.0,,Retail,Pune,283.56
2474,Kids,Training,Metcon 7,M,,,,0.0,2024/12/21,Retail,Delhi,115.11
2475,Men,Running,Free RN,L,2.0,,1.06,0.0,2025-01-07,Online,bengaluru,3885.97
2476,Men,Soccer,Premier III,M,,,1.09,0.0,,Retail,Pune,-627.07
2477,Women,Training,ZoomX Invincible,M,,5923.67,,0.0,30-09-2024,Online,hyderbad,-177.68
2478,Women,Soccer,Mercurial Superfly,,2.0,,0.62,0.0,12-05-2025,Online,Pune,-223.4
2479,Women,Running,Air Zoom,,,2708.99,,0.0,,Online,Delhi,952.78
2480,Men,Basketball,Kyrie Flytrap,M,,,,0.0,20-08-2024,Retail,Pune,25.18
2481,Women,Soccer,Premier III,7,1.0,9145.37,0.07,8505.19,17-04-2025,Online,Pune,1755.19
2482,Men,Lifestyle,Air Force 1,XL,,,,0.0,2024/09/14,Online,Mumbai,2642.8
2483,Kids,Running,Free RN,,-1.0,,,0.0,2025/05/17,Retail,Delhi,856.75
2484,Men,Soccer,Mercurial Superfly,10,,5308.26,1.03,0.0,10-05-2025,Retail,Bangalore,1189.82
2485,Kids,Running,Air Zoom,M,,9307.2,,0.0,17-12-2024,Online,Hyderabad,16.06
2486,Kids,Soccer,Mercurial Superfly,M,,,0.33,0.0,,Retail,Hyd,1332.57
2487,Men,Running,Air Zoom,L,3.0,5881.13,0.8,3528.68,2025-03-31,Online,hyderbad,2108.4
2488,Kids,Running,Free RN,6,4.0,6387.51,,0.0,,Retail,Kolkata,300.76
2489,Men,Lifestyle,Air Force 1,,4.0,,0.18,0.0,02-10-2024,Retail,hyderbad,1415.34
2490,Women,Soccer,Premier III,L,3.0,5015.19,0.75,3761.39,26-11-2024,Online,hyderbad,-494.53
2491,Kids,Soccer,Phantom GT,M,,8998.44,,0.0,2025/05/28,Online,bengaluru,-432.44
2492,Kids,Basketball,LeBron 20,L,,,,0.0,,Online,Kolkata,473.22
2493,Women,Soccer,Premier III,,3.0,6042.94,,0.0,2024/11/26,Retail,Kolkata,1659.75
2494,Kids,Lifestyle,Dunk Low,,2.0,,,0.0,20-11-2024,Retail,Mumbai,1007.7
2495,Kids,Basketball,LeBron 20,,3.0,,1.11,0.0,2025/01/20,Retail,Bangalore,36.16
2496,Kids,Running,React Infinity,M,2.0,4110.72,0.32,5590.58,2024/12/24,Retail,bengaluru,3894.95
2497,Kids,Basketball,Air Jordan,XL,1.0,,,0.0,2023-11-29,Online,Mumbai,2592.98
2498,Kids,Training,ZoomX Invincible,,,,,0.0,01-06-2025,Retail,Pune,1574.98
2499,Women,Soccer,Premier III,L,,8347.87,,0.0,2024-06-07,Retail,hyderbad,1488.3
2500,Kids,Running,Pegasus Turbo,,,,0.99,0.0,2025/07/06,Online,bengaluru,3100.16
2501,Women,Lifestyle,Air Force 1,L,,6453.36,,0.0,04-06-2025,Retail,Kolkata,2321.06
2502,Women,Basketball,Kyrie Flytrap,M,0.0,,,0.0,2023-09-10,Retail,Mumbai,2412.82
2503,Women,Training,ZoomX Invincible,XL,-1.0,,,0.0,20-01-2025,Online,Bangalore,-173.16
2504,Men,Basketball,Zoom Freak,,3.0,,,0.0,,Online,hyderbad,-278.07
2505,Women,Running,Free RN,9,,,1.11,0.0,03-07-2025,Online,bengaluru,3748.24
2506,Men,Training,SuperRep Go,,,2225.73,,0.0,27-05-2025,Online,Delhi,276.63
2507,Men,Soccer,Phantom GT,L,2.0,,,0.0,2024-03-13,Retail,hyderbad,2116.53
2508,Kids,Soccer,Premier III,XL,1.0,,1.16,0.0,,Retail,Kolkata,1811.51
2509,Men,Running,React Infinity,L,,,,0.0,2024/11/23,Online,bengaluru,1086.09
2510,Kids,Running,React Infinity,,0.0,2165.14,0.36,0.0,,Online,Mumbai,3012.1
2511,Men,Running,Pegasus Turbo,,-1.0,6310.25,0.1,-5679.23,2025/02/13,Online,Bangalore,2399.42
2512,Men,Training,Metcon 7,M,,6110.96,,0.0,,Online,Kolkata,3074.69
2513,Women,Basketball,Zoom Freak,XL,4.0,9848.8,,0.0,2024/10/11,Online,Pune,2764.66
2514,Kids,Basketball,Air Jordan,M,1.0,,,0.0,2025/05/26,Online,bengaluru,1790.41
2515,Women,Training,SuperRep Go,,1.0,7532.24,,0.0,,Retail,Pune,1060.53
2516,Kids,Running,React Infinity,,,,,0.0,2024-01-21,Online,Pune,157.65
2517,Men,Lifestyle,Air Force 1,7,1.0,3059.89,,0.0,,Online,hyderbad,1968.82
2518,Women,Basketball,Air Jordan,L,,,1.03,0.0,2024-07-03,Retail,Delhi,-703.61
2519,Women,Running,React Infinity,L,,9701.72,,0.0,2024-11-10,Online,Hyd,-835.82
2520,Kids,Soccer,Mercurial Superfly,,,,0.14,0.0,09-05-2025,Online,bengaluru,-945.88
2521,Kids,Lifestyle,Blazer Mid,M,4.0,3645.35,,0.0,25-09-2024,Online,Kolkata,3265.83
2522,Men,Running,Pegasus Turbo,XL,4.0,6243.91,,0.0,2024-02-13,Retail,Kolkata,-199.13
2523,Men,Basketball,LeBron 20,M,,7007.6,,0.0,07-08-2024,Retail,Kolkata,2068.49
2524,Women,Lifestyle,Air Force 1,XL,,,,0.0,21-11-2024,Online,Kolkata,997.53
2525,Women,Training,Metcon 7,XL,2.0,,,0.0,2025-02-18,Retail,Kolkata,3453.18
2526,Kids,Lifestyle,Waffle One,10,1.0,,,0.0,2024-08-01,Retail,Hyderabad,3188.07
2527,Men,Lifestyle,Air Force 1,XL,,7408.91,,0.0,2024-03-18,Online,Delhi,-138.78
2528,Women,Training,ZoomX Invincible,11,2.0,,,0.0,10-06-2025,Online,Delhi,134.1
2529,Men,Running,React Infinity,XL,,,,0.0,,Online,Kolkata,3008.62
2530,Women,Lifestyle,Dunk Low,M,2.0,4357.79,,0.0,2025/02/27,Retail,Mumbai,3936.13
2531,Men,Soccer,Premier III,XL,,,,0.0,09-04-2025,Online,Hyderabad,2875.41
2532,Men,Soccer,Tiempo Legend,L,,,,0.0,2025/04/17,Retail,Bangalore,72.78
2533,Women,Training,Flex Trainer,L,,,1.02,0.0,2024-01-31,Online,Mumbai,2155.46
2534,Women,Training,SuperRep Go,M,,,,0.0,,Online,Pune,506.26
